2022-01-03,-1000.9049999999996
2022-01-05,8213.10000000004
2022-01-07,952.6899999999987
2022-01-10,941.2499999999945
2022-01-12,-157.10000000000218
2022-01-14,3887.479999999996
2022-01-18,4815.2699999999895
2022-01-19,1367.7099999999446
2022-01-21,-3962.185000000027
2022-01-24,188.8100000000013
2022-01-26,4025.9599999999846
2022-01-28,4783.479999999981
2022-01-31,3934.4699999999793
2022-02-02,4906.339999999982
2022-02-04,1889.8999999999796
2022-02-07,-1945.0350000000253
2022-02-09,4807.769999999982
2022-02-11,-9911.985000000044
2022-02-14,-3305.020000000026
2022-02-16,4858.299999999981
2022-02-18,-1128.1850000000231
2022-02-22,-5910.825000000041
2022-02-23,673.6899999999769
2022-02-25,4786.869999999981
2022-02-28,1856.8099999999795
2022-03-02,4849.909999999978
2022-03-04,4084.3499999999767
2022-03-07,-1890.8500000000204
2022-03-09,4894.1899999999805
2022-03-11,4778.82999999998
2022-03-14,-4046.400000000038
2022-03-16,-5993.560000000034
2022-03-18,4843.299999999981
2022-03-21,-5863.955000000016
2022-03-23,-983.5000000000218
2022-03-25,1185.654999999977
2022-03-28,2064.989999999976
2022-03-30,-5104.495000000017
2022-03-31,264.199999999837
2022-04-01,4083.7099999999846
2022-04-04,4836.6999999999825
2022-04-06,1924.4399999999878
2022-04-08,3972.559999999983
2022-04-11,3879.5199999999822
2022-04-13,4929.909999999982
2022-04-14,-3004.92500000001
2022-04-18,1135.249999999971
2022-04-20,-1186.6100000000151
2022-04-22,-10021.810000000012
2022-04-25,4792.049999999981
2022-04-26,-4217.155000000021
2022-04-27,3989.1699999999764
2022-04-29,-11192.195000000109
2022-05-02,-19.360000000036962
2022-05-03,3971.9299999999785
2022-05-04,4854.89999999998
2022-05-06,2987.849999999984
2022-05-09,4786.6899999999805
2022-05-10,-1094.8900000000285
2022-05-11,-1159.490000000027
2022-05-13,3244.9599999999773
2022-05-16,4789.539999999979
2022-05-17,4850.799999999981
2022-05-18,-4668.479999999996
2022-05-19,4907.039999999979
2022-05-20,-5686.010000000017
2022-05-23,4694.89999999998
2022-05-24,1224.269999999975
2022-05-25,4766.150000000016
2022-05-26,1948.1100000000442
2022-05-27,4761.149999999994
2022-05-31,1896.7700000000186
2022-06-01,1831.8100000000122
2022-06-02,4852.410000000047
2022-06-03,4142.985000000044
2022-06-06,1939.0100000000239
2022-06-07,4887.95000000007
2022-06-08,-3162.519999999946
2022-06-09,3321.3999999999214
2022-06-10,4835.790000000008
2022-06-13,3152.5700000000215
2022-06-14,-1244.550000000003
2022-06-15,4792.75
2022-06-16,-35.53999999996449
2022-06-17,4789.360000000001
2022-06-21,4829.540000000008
2022-06-22,1956.8200000000215
2022-06-23,1786.7200000000157
2022-06-24,4865.080000000002
2022-06-27,4892.23000000004
2022-06-28,-2380.250000000029
2022-06-29,4834.89999999998
2022-06-30,-3028.4650000000547
2022-07-01,4850.609999999986
2022-07-05,4819.54999999993
2022-07-06,4716.509999999951
2022-07-07,4947.759999999951
2022-07-08,1168.3099999999977
2022-07-11,4864.719999999972
2022-07-12,-5450.715000000113
2022-07-13,4752.399999999965
2022-07-14,4953.29999999993
2022-07-18,-5368.834999999963
2022-07-19,4859.899999999965
2022-07-20,1914.6199999999662
2022-07-21,4901.689999999944
2022-07-22,-4684.020000000048
2022-07-25,4822.399999999965
2022-07-26,4888.29999999993
2022-07-27,4793.469999999972
2022-07-28,1856.9899999999616
2022-07-29,4001.3799999999173
2022-08-01,-952.560000000085
2022-08-02,-779.2600000000093
2022-08-03,4074.7499999999127
2022-08-04,2915.939999999915
2022-08-05,4002.3899999999267
2022-08-08,-966.1500000001397
2022-08-09,4860.979999999923
2022-08-10,4820.979999999981
2022-08-11,-3714.8600000001607
2022-08-12,4847.059999999881
2022-08-15,4852.949999999953
2022-08-16,-4134.030000000086
2022-08-17,-75.6150000001071
2022-08-18,4808.3099999999395
2022-08-19,3987.659999999916
2022-08-22,2770.5699999999197
2022-08-23,1826.1099999998987
2022-08-24,2816.769999999902
2022-08-25,2814.1399999999267
2022-08-26,-2022.5500000001339
2022-08-29,4827.579999999958
2022-08-30,-5811.620000000024
2022-08-31,4037.149999999965
2022-09-01,2054.019999999902
2022-09-02,-4360.0100000000675
2022-09-06,1046.7999999999884
2022-09-07,4865.259999999951
2022-09-08,1176.1299999999464
2022-09-09,4940.969999999972
2022-09-12,1811.719999999972
2022-09-13,-9269.175000000105
2022-09-14,1832.1999999999825
2022-09-15,-4763.550000000047
2022-09-16,4756.689999999944
2022-09-19,4902.939999999944
2022-09-20,-4832.785000000091
2022-09-21,-5979.750000000058
2022-09-22,4919.189999999944
2022-09-23,-3046.259999999951
2022-09-26,-935.3500000000349
2022-09-27,-3994.139999999985
2022-09-28,4813.469999999972
2022-09-29,1199.3099999999104
2022-09-30,-3702.475000000006
2022-10-03,4850.609999999986
2022-10-04,1935.2099999999336
2022-10-05,4867.939999999944
2022-10-06,-2994.490000000049
2022-10-07,330.2599999999511
2022-10-10,-1.9500000000698492
2022-10-11,-3389.635000000184
2022-10-12,4882.579999999958
2022-10-13,4790.789999999979
2022-10-14,51.409999999945285
2022-10-17,4842.579999999958
2022-10-18,-4896.570000000007
2022-10-19,-3864.1300000000338
2022-10-20,-7176.02999999997
2022-10-21,4777.75
2022-10-24,4810.079999999958
2022-10-25,4835.439999999944
2022-10-26,-1021.9899999999907
2022-10-27,2139.429999999964
2022-10-28,4867.039999999979
2022-10-31,1848.9199999998964
2022-11-01,-935.289999999979
2022-11-02,1844.8850000000093
